  cell  ,E,W,N,S
"(135, 68)",0,1,1,1
"(136, 68)",1,1,1,0
"(137, 68)",1,1,0,1
"(138, 68)",1,1,1,1
"(139, 68)",0,1,1,1
"(140, 68)",1,1,1,1
"(141, 68)",0,0,1,0
"(142, 68)",1,0,0,1
"(143, 68)",1,1,1,1
"(144, 68)",1,0,1,1
"(145, 68)",0,1,1,1
"(146, 68)",1,0,1,1
"(147, 68)",0,1,1,1
"(148, 68)",1,1,1,1
"(149, 68)",1,1,1,0
"(150, 68)",1,0,0,1
"(151, 68)",1,0,1,1
"(152, 68)",0,0,1,1
"(153, 68)",1,1,1,0
"(154, 68)",1,1,0,1
"(155, 68)",1,1,1,1
"(156, 68)",0,0,1,1
"(157, 68)",0,1,1,1
"(158, 68)",1,0,1,0
"(159, 68)",1,1,0,1
"(160, 68)",0,0,1,1
"(161, 68)",0,1,1,1
"(162, 68)",1,1,1,1
"(163, 68)",1,1,1,0
"(164, 68)",1,1,0,0
"(165, 68)",1,1,0,1
"(166, 68)",0,0,1,1
"(167, 68)",1,1,1,0
"(168, 68)",1,1,0,1
"(169, 68)",0,1,1,0
"(170, 68)",1,1,0,1
"(171, 68)",1,1,1,0
"(172, 68)",1,0,0,1
"(173, 68)",0,1,1,0
"(174, 68)",1,1,0,0
"(175, 68)",0,1,0,0
"(176, 68)",1,0,0,1
"(177, 68)",0,0,1,1
"(178, 68)",1,1,1,0
"(179, 68)",1,1,0,0
"(180, 68)",1,1,0,1
"(181, 68)",0,0,1,1
"(182, 68)",0,1,1,1
"(183, 68)",1,1,1,0
"(184, 68)",0,1,0,0
"(185, 68)",1,1,0,1
"(186, 68)",0,1,1,1
"(187, 68)",1,0,1,1
"(188, 68)",1,1,1,0
"(189, 68)",1,1,0,1
"(190, 68)",1,0,1,1
"(191, 68)",0,1,1,0
"(192, 68)",1,1,0,1
"(193, 68)",1,0,1,1
"(194, 68)",0,1,1,1
"(195, 68)",1,0,1,0
"(196, 68)",0,1,0,1
"(197, 68)",1,0,1,0
"(198, 68)",1,0,0,1
"(199, 68)",1,1,1,0
"(200, 68)",1,1,0,0
"(201, 68)",1,0,0,1
"(202, 68)",0,1,1,1
"(203, 68)",0,0,1,1
"(204, 68)",1,1,1,0
"(205, 68)",0,1,0,1
"(206, 68)",1,0,1,1
"(207, 68)",0,0,1,1
"(208, 68)",1,1,1,0
"(209, 68)",1,0,0,1
"(210, 68)",1,1,1,0
"(211, 68)",1,1,0,0
"(212, 68)",1,0,0,1
"(213, 68)",1,1,1,1
"(214, 68)",0,1,1,0
"(215, 68)",0,1,0,1
"(216, 68)",1,1,1,1
"(217, 68)",1,0,1,0
"(218, 68)",0,1,0,1
"(219, 68)",1,1,1,1
"(220, 68)",1,1,1,0
"(221, 68)",1,1,0,1
"(222, 68)",1,1,1,1
"(223, 68)",0,1,1,1
"(224, 68)",1,1,1,1
"(225, 68)",0,0,1,1
"(226, 68)",1,0,1,0
"(227, 68)",1,1,0,1
"(228, 68)",0,1,1,1
"(229, 68)",0,0,1,1
"(230, 68)",1,1,1,1
"(231, 68)",0,0,1,1
"(232, 68)",1,1,1,0
"(233, 68)",1,0,0,1
"(234, 68)",0,1,1,0
"(235, 68)",1,0,0,1
"(236, 68)",0,1,1,1
"(237, 68)",1,0,1,0
"(238, 68)",1,1,0,1
"(239, 68)",0,1,1,0
"(240, 68)",1,1,0,1
"(241, 68)",0,1,1,1
"(242, 68)",1,0,1,0
"(243, 68)",1,0,0,1
"(244, 68)",0,1,1,1
"(245, 68)",1,0,1,1
"(246, 68)",1,1,1,0
"(247, 68)",1,1,0,0
"(248, 68)",0,1,0,1
"(249, 68)",1,1,1,0
"(250, 68)",1,1,0,0
"(1, 69)",1,0,0,1
"(2, 69)",0,1,1,0
"(3, 69)",1,1,0,1
"(4, 69)",0,0,1,1
"(5, 69)",0,0,1,1
"(6, 69)",1,1,1,0
"(7, 69)",1,1,0,0
"(8, 69)",1,1,0,1
"(9, 69)",1,0,1,1
"(10, 69)",0,0,1,1
"(11, 69)",1,1,1,0
"(12, 69)",1,1,0,0
"(13, 69)",0,1,0,1
"(14, 69)",1,0,1,0
"(15, 69)",1,1,0,1
"(16, 69)",0,1,1,0
"(17, 69)",1,1,0,1
"(18, 69)",1,0,1,1
"(19, 69)",0,1,1,1
"(20, 69)",1,0,1,1
"(21, 69)",0,1,1,1
"(22, 69)",0,1,1,0
"(23, 69)",0,1,0,1
"(24, 69)",0,1,1,0
"(25, 69)",1,1,0,0
"(26, 69)",1,0,0,1
"(27, 69)",1,1,1,1
"(28, 69)",1,1,1,0
"(29, 69)",0,1,0,1
"(30, 69)",1,1,1,1
"(31, 69)",1,1,1,1
"(32, 69)",0,1,1,1
"(33, 69)",1,0,1,1
"(34, 69)",0,0,1,1
"(35, 69)",0,1,1,1
"(36, 69)",1,0,1,1
"(37, 69)",0,0,1,1
"(38, 69)",1,1,1,0
"(39, 69)",1,0,0,1
"(40, 69)",0,1,1,1
"(41, 69)",1,0,1,1
"(42, 69)",0,1,1,0
"(43, 69)",1,1,0,1
"(44, 69)",0,1,1,1
"(45, 69)",0,1,1,1
"(46, 69)",1,1,1,0
"(47, 69)",1,0,0,1
"(48, 69)",0,1,1,1
"(49, 69)",1,0,1,0
"(50, 69)",1,1,0,1
"(51, 69)",0,1,1,1
"(52, 69)",1,0,1,0
"(53, 69)",1,1,0,0
"(54, 69)",1,0,0,1
"(55, 69)",1,1,1,1
"(56, 69)",0,1,1,1
"(57, 69)",1,1,1,1
"(58, 69)",1,1,1,0
"(59, 69)",0,1,0,1
"(60, 69)",1,1,1,0
"(61, 69)",1,1,0,1
"(62, 69)",0,0,1,1
"(63, 69)",1,1,1,1
"(64, 69)",0,1,1,1
"(65, 69)",1,0,1,0
"(66, 69)",1,1,0,0
"(67, 69)",1,1,0,0
"(68, 69)",0,1,0,1
"(69, 69)",1,0,1,1
"(70, 69)",0,1,1,1
"(71, 69)",0,0,1,1
"(72, 69)",1,1,1,1
"(73, 69)",0,0,1,1
"(74, 69)",1,1,1,0
"(75, 69)",1,1,0,1
"(76, 69)",0,0,1,1
"(77, 69)",1,0,1,0
"(78, 69)",1,1,0,1
"(79, 69)",1,0,1,1
"(80, 69)",1,0,1,1
"(81, 69)",1,0,1,1
"(82, 69)",1,1,1,0
"(83, 69)",1,1,0,0
"(84, 69)",0,1,0,1
"(85, 69)",0,0,1,1
"(86, 69)",1,1,1,1
"(87, 69)",0,0,1,1
"(88, 69)",1,0,1,1
"(89, 69)",0,1,1,0
"(90, 69)",1,1,0,1
"(91, 69)",1,1,1,1
"(92, 69)",1,1,1,1
"(93, 69)",1,0,1,0
"(94, 69)",1,0,0,1
"(95, 69)",0,1,1,1
"(96, 69)",0,0,1,1
"(97, 69)",1,1,1,0
"(98, 69)",1,1,0,1
"(99, 69)",1,1,1,0
"(100, 69)",0,1,0,1
"(101, 69)",1,0,1,0
"(102, 69)",1,0,0,1
"(103, 69)",0,1,1,1
"(104, 69)",1,0,1,1
"(105, 69)",0,1,1,1
"(106, 69)",1,1,1,0
"(107, 69)",1,1,0,1
"(108, 69)",0,1,1,0
"(109, 69)",0,1,0,1
"(110, 69)",0,0,1,1
"(111, 69)",0,1,1,1
"(112, 69)",1,0,1,0
"(113, 69)",1,1,0,1
"(114, 69)",1,1,1,1
"(115, 69)",1,1,1,0
"(116, 69)",0,1,0,1
"(117, 69)",1,0,1,0
"(118, 69)",1,1,0,1
"(119, 69)",0,0,1,1
"(120, 69)",1,1,1,0
"(121, 69)",1,1,0,1
"(122, 69)",1,1,1,0
"(123, 69)",1,1,0,1
"(124, 69)",1,0,1,1
"(125, 69)",0,1,1,1
"(126, 69)",0,1,1,1
"(127, 69)",1,0,1,1
"(128, 69)",0,1,1,0
"(129, 69)",1,1,0,0
"(130, 69)",1,1,0,0
"(131, 69)",1,1,0,0
"(132, 69)",1,1,0,1
"(133, 69)",0,1,1,1
"(134, 69)",0,1,1,1
"(135, 69)",1,0,1,1
"(136, 69)",0,1,1,1
"(137, 69)",1,1,1,0
"(138, 69)",1,1,0,1
"(139, 69)",0,0,1,1
"(140, 69)",1,1,1,1
"(141, 69)",0,0,1,1
"(142, 69)",0,1,1,0
"(143, 69)",1,1,0,0
"(144, 69)",1,1,0,0
"(145, 69)",1,0,0,1
"(146, 69)",0,1,1,1
"(147, 69)",1,0,1,1
"(148, 69)",1,1,1,0
"(149, 69)",1,1,0,0
"(150, 69)",1,1,0,0
"(151, 69)",1,1,0,0
"(152, 69)",1,0,0,1
"(153, 69)",0,1,1,1
"(154, 69)",1,1,1,0
"(155, 69)",1,1,0,1
"(156, 69)",0,0,1,1
"(157, 69)",0,0,1,1
"(158, 69)",1,1,1,1
"(159, 69)",0,1,1,1
"(160, 69)",1,0,1,1
"(161, 69)",0,0,1,1
"(162, 69)",1,1,1,0
"(163, 69)",1,1,0,1
"(164, 69)",0,1,1,1
"(165, 69)",1,1,1,0
"(166, 69)",1,0,0,1
"(167, 69)",1,1,1,1
"(168, 69)",0,1,1,1
"(169, 69)",1,0,1,1
"(170, 69)",1,1,1,0
"(171, 69)",1,1,0,1
"(172, 69)",0,1,1,0
"(173, 69)",0,0,0,1
"(174, 69)",1,1,1,0
"(175, 69)",1,0,0,1
"(176, 69)",0,1,1,1
"(177, 69)",1,0,1,0
"(178, 69)",1,1,0,1
"(179, 69)",1,1,1,0
"(180, 69)",1,1,0,1
"(181, 69)",0,0,1,1
"(182, 69)",1,0,1,1
"(183, 69)",1,1,1,1
"(184, 69)",0,0,1,1
"(185, 69)",1,1,1,0
"(186, 69)",1,0,0,1
"(187, 69)",1,1,1,0
"(188, 69)",0,1,0,1
"(189, 69)",1,1,1,0
"(190, 69)",1,1,0,0
"(191, 69)",0,0,0,1
"(192, 69)",1,1,1,0
"(193, 69)",1,1,0,0
"(194, 69)",1,0,0,1
"(195, 69)",1,1,1,0
"(196, 69)",1,0,0,1
"(197, 69)",0,1,1,1
"(198, 69)",1,1,1,0
"(199, 69)",1,1,0,1
"(200, 69)",1,1,1,1
"(201, 69)",0,1,1,1
"(202, 69)",0,0,1,1
"(203, 69)",1,0,1,0
"(204, 69)",1,1,0,1
"(205, 69)",1,0,1,1
"(206, 69)",1,1,1,1
"(207, 69)",1,0,1,0
"(208, 69)",1,1,0,1
"(209, 69)",0,1,1,0
"(210, 69)",1,1,0,0
"(211, 69)",1,1,0,0
"(212, 69)",1,1,0,0
"(213, 69)",0,1,0,1
"(214, 69)",1,0,1,1
"(215, 69)",0,0,1,1
"(216, 69)",1,1,1,0
"(217, 69)",1,1,0,1
"(218, 69)",0,0,1,1
"(219, 69)",1,1,1,0
"(220, 69)",1,1,0,1
"(221, 69)",0,1,1,0
"(222, 69)",1,1,0,1
"(223, 69)",1,0,1,1
"(224, 69)",0,1,1,1
"(225, 69)",0,0,1,0
"(226, 69)",1,1,0,1
"(227, 69)",0,1,1,1
"(228, 69)",0,0,1,1
"(229, 69)",0,0,1,1
"(230, 69)",1,1,1,0
"(231, 69)",1,0,0,0
"(232, 69)",1,1,0,1
"(233, 69)",0,1,1,1
"(234, 69)",0,0,1,1
"(235, 69)",1,1,1,0
"(236, 69)",1,0,0,1
"(237, 69)",0,1,1,1
"(238, 69)",1,1,1,1
"(239, 69)",1,0,1,1
"(240, 69)",0,1,1,1
"(241, 69)",1,0,1,0
"(242, 69)",1,1,0,1
"(243, 69)",0,1,1,1
"(244, 69)",1,0,1,1
"(245, 69)",1,1,1,0
"(246, 69)",1,1,0,0
"(247, 69)",1,1,0,1
"(248, 69)",1,0,1,1
"(249, 69)",0,1,1,1
"(250, 69)",1,1,1,0
"(1, 70)",1,1,0,1
"(2, 70)",0,0,1,1
"(3, 70)",1,1,1,1
"(4, 70)",1,0,1,0
"(5, 70)",1,0,0,0
"(6, 70)",1,1,0,0
"(7, 70)",1,1,0,0
"(8, 70)",1,1,0,0
"(9, 70)",1,1,0,1
"(10, 70)",1,0,1,1
"(11, 70)",1,1,1,1
"(12, 70)",0,1,1,1
"(13, 70)",0,0,1,1
"(14, 70)",1,1,1,0
"(15, 70)",1,1,0,1
"(16, 70)",0,0,1,1
"(17, 70)",1,1,1,0
"(18, 70)",0,1,0,1
"(19, 70)",1,0,1,1
"(20, 70)",0,1,1,1
"(21, 70)",1,0,1,1
"(22, 70)",0,0,1,1
"(23, 70)",1,0,1,1
"(24, 70)",1,0,1,1
"(25, 70)",1,1,1,1
"(26, 70)",1,1,1,0
"(27, 70)",1,1,0,0
"(28, 70)",1,1,0,1
"(29, 70)",0,0,1,1
"(30, 70)",1,1,1,0
"(31, 70)",1,1,0,1
"(32, 70)",1,0,1,0
"(33, 70)",1,1,0,1
"(34, 70)",1,0,1,0
"(35, 70)",1,0,0,1
"(36, 70)",0,1,1,0
"(37, 70)",1,0,0,0
"(38, 70)",1,1,0,1
"(39, 70)",0,1,1,1
"(40, 70)",0,0,1,1
"(41, 70)",0,1,1,1
"(42, 70)",0,0,1,1
"(43, 70)",1,1,1,0
"(44, 70)",1,0,0,1
"(45, 70)",1,0,1,1
"(46, 70)",0,1,1,1
"(47, 70)",1,1,1,1
"(48, 70)",1,0,1,0
"(49, 70)",1,1,0,1
"(50, 70)",1,1,1,0
"(51, 70)",1,0,0,1
"(52, 70)",1,1,1,1
"(53, 70)",1,1,1,1
"(54, 70)",1,1,1,0
"(55, 70)",1,1,0,1
"(56, 70)",1,0,1,1
"(57, 70)",0,1,1,0
"(58, 70)",0,1,0,1
"(59, 70)",0,0,1,1
"(60, 70)",1,1,1,1
"(61, 70)",0,1,1,1
"(62, 70)",0,0,1,1
"(63, 70)",1,1,1,0
"(64, 70)",1,0,0,1
"(65, 70)",1,1,1,1
"(66, 70)",0,1,1,1
"(67, 70)",1,1,1,1
"(68, 70)",0,0,1,1
"(69, 70)",0,1,1,1
"(70, 70)",1,0,1,1
"(71, 70)",1,0,1,0
"(72, 70)",1,1,0,1
"(73, 70)",1,0,1,1
"(74, 70)",0,1,1,1
"(75, 70)",0,1,1,1
"(76, 70)",1,0,1,0
"(77, 70)",0,1,0,1
"(78, 70)",1,1,1,0
"(79, 70)",1,1,0,0
"(80, 70)",1,1,0,0
"(81, 70)",1,1,0,0
"(82, 70)",1,1,0,1
"(83, 70)",0,1,1,1
"(84, 70)",1,0,1,0
"(85, 70)",1,0,0,1
"(86, 70)",1,1,1,1
"(87, 70)",0,0,1,1
"(88, 70)",0,1,1,1
"(89, 70)",1,0,1,1
"(90, 70)",1,1,1,0
"(91, 70)",1,1,0,0
"(92, 70)",1,1,0,0
"(93, 70)",1,1,0,1
"(94, 70)",1,1,1,1
"(95, 70)",0,0,1,1
"(96, 70)",1,0,1,1
"(97, 70)",0,1,1,1
"(98, 70)",1,1,1,0
"(99, 70)",0,1,0,1
"(100, 70)",1,0,1,1
"(101, 70)",1,1,1,1
"(102, 70)",0,1,1,1
"(103, 70)",1,0,1,1
"(104, 70)",1,1,1,0
"(105, 70)",1,0,0,1
"(106, 70)",1,1,1,1
"(107, 70)",1,1,1,1
"(108, 70)",0,0,1,1
"(109, 70)",1,0,1,1
"(110, 70)",1,0,1,1
"(111, 70)",0,0,1,1
"(112, 70)",1,1,1,1
"(113, 70)",0,1,1,0
"(114, 70)",1,1,0,0
"(115, 70)",0,1,0,1
"(116, 70)",1,0,1,1
"(117, 70)",1,1,1,1
"(118, 70)",1,1,1,1
"(119, 70)",1,0,1,1
"(120, 70)",0,1,1,1
"(121, 70)",1,1,1,0
"(122, 70)",0,1,0,1
"(123, 70)",1,1,1,0
"(124, 70)",1,1,0,0
"(125, 70)",1,0,0,1
"(126, 70)",0,0,1,1
"(127, 70)",1,1,1,1
"(128, 70)",0,0,1,1
"(129, 70)",0,1,1,1
"(130, 70)",1,1,1,1
"(131, 70)",0,1,1,1
"(132, 70)",0,1,1,1
"(133, 70)",1,0,1,0
"(134, 70)",1,0,0,0
"(135, 70)",1,1,0,1
"(136, 70)",0,0,1,1
"(137, 70)",1,1,1,0
"(138, 70)",1,1,0,1
"(139, 70)",1,0,1,1
"(140, 70)",0,1,1,1
"(141, 70)",1,0,1,1
"(142, 70)",0,0,1,0
"(143, 70)",1,1,0,1
"(144, 70)",0,1,1,1
"(145, 70)",1,1,1,1
"(146, 70)",1,0,1,1
"(147, 70)",1,1,1,0
"(148, 70)",1,1,0,1
"(149, 70)",1,1,1,1
"(150, 70)",0,1,1,1
"(151, 70)",1,1,1,0
"(152, 70)",1,1,0,1
"(153, 70)",1,0,1,1
"(154, 70)",0,1,1,1
"(155, 70)",1,1,1,1
"(156, 70)",0,0,1,1
"(157, 70)",1,0,1,1
"(158, 70)",0,1,1,1
"(159, 70)",1,0,1,1
"(160, 70)",1,1,1,1
"(161, 70)",0,0,1,1
"(162, 70)",0,1,1,0
"(163, 70)",1,1,0,1
"(164, 70)",0,0,1,1
"(165, 70)",0,1,1,1
"(166, 70)",1,1,1,0
"(167, 70)",0,1,0,1
"(168, 70)",1,0,1,1
"(169, 70)",0,1,1,0
"(170, 70)",1,1,0,1
"(171, 70)",0,1,1,0
"(172, 70)",0,0,0,1
"(173, 70)",1,0,1,1
"(174, 70)",1,1,1,1
"(175, 70)",1,1,1,0
"(176, 70)",1,0,0,1
"(177, 70)",0,1,1,0
"(178, 70)",1,1,0,0
"(179, 70)",1,1,0,1
"(180, 70)",1,1,1,1
"(181, 70)",0,0,1,1
"(182, 70)",1,1,1,0
"(183, 70)",0,1,0,1
"(184, 70)",1,0,1,1
"(185, 70)",0,1,1,1
"(186, 70)",1,1,1,0
"(187, 70)",1,1,0,1
"(188, 70)",0,0,1,1
"(189, 70)",0,1,1,1
"(190, 70)",1,1,1,0
"(191, 70)",1,0,0,1
"(192, 70)",0,1,1,0
"(193, 70)",1,1,0,0
"(194, 70)",1,1,0,0
"(195, 70)",1,1,0,1
"(196, 70)",1,1,1,0
"(197, 70)",1,0,0,1
"(198, 70)",0,1,1,0
"(199, 70)",1,1,0,0
"(200, 70)",1,1,0,1
"(201, 70)",0,0,1,0
"(202, 70)",1,0,0,1
"(203, 70)",0,1,1,0
"(204, 70)",1,1,0,0
"(205, 70)",1,1,0,0
"(206, 70)",1,1,0,0
"(207, 70)",1,1,0,1
"(208, 70)",0,1,1,1
"(209, 70)",1,0,1,0
"(210, 70)",1,1,0,1
"(211, 70)",1,1,1,1
"(212, 70)",0,1,1,1
"(213, 70)",1,0,1,1
"(214, 70)",1,1,1,1
"(215, 70)",0,0,1,1
"(216, 70)",0,1,1,1
"(217, 70)",1,1,1,1
"(218, 70)",1,0,1,0
"(219, 70)",1,1,0,1
"(220, 70)",0,1,1,1
"(221, 70)",1,0,1,0
"(222, 70)",1,1,0,0
"(223, 70)",1,1,0,1
"(224, 70)",0,0,1,1
"(225, 70)",1,0,1,0
"(226, 70)",1,1,0,1
"(227, 70)",1,0,1,0
"(228, 70)",1,0,0,1
"(229, 70)",1,0,1,1
"(230, 70)",0,1,1,1
"(231, 70)",1,1,1,0
"(232, 70)",1,1,0,1
"(233, 70)",0,0,1,1
"(234, 70)",1,0,1,1
"(235, 70)",1,1,1,1
"(236, 70)",1,1,1,0
"(237, 70)",1,0,0,1
"(238, 70)",1,1,1,0
"(239, 70)",0,1,0,1
"(240, 70)",0,0,1,1
"(241, 70)",1,1,1,1
"(242, 70)",1,1,1,1
"(243, 70)",0,0,1,1
"(244, 70)",0,1,1,0
"(245, 70)",1,1,0,1
"(246, 70)",0,1,1,1
"(247, 70)",1,1,1,0
"(248, 70)",1,1,0,1
"(249, 70)",0,0,1,1
"(250, 70)",1,1,1,0
"(1, 71)",1,1,0,1
"(2, 71)",0,0,1,1
"(3, 71)",1,1,1,0
"(4, 71)",1,1,0,1
"(5, 71)",1,1,1,1
"(6, 71)",1,1,1,0
"(7, 71)",1,1,0,0
"(8, 71)",1,1,0,1
"(9, 71)",1,1,1,0
"(10, 71)",1,1,0,0
"(11, 71)",0,1,0,1
"(12, 71)",1,0,1,1
"(13, 71)",1,0,1,0
"(14, 71)",0,1,0,1
"(15, 71)",1,1,1,1
"(16, 71)",0,0,1,1
"(17, 71)",1,1,1,1
"(18, 71)",1,0,1,1
"(19, 71)",0,1,1,1
"(20, 71)",1,0,1,0
"(21, 71)",1,1,0,1
"(22, 71)",1,0,1,1
"(23, 71)",0,1,1,0
"(24, 71)",1,1,0,0
"(25, 71)",0,1,0,0
"(26, 71)",1,1,0,0
"(27, 71)",1,1,0,1
"(28, 71)",0,1,1,0
"(29, 71)",1,0,0,1
"(30, 71)",1,1,1,0
"(31, 71)",1,1,0,0
"(32, 71)",1,1,0,0
"(33, 71)",1,1,0,0
"(34, 71)",1,1,0,1
"(35, 71)",0,1,1,1
"(36, 71)",1,0,1,0
"(37, 71)",1,1,0,1
"(38, 71)",1,1,1,1
"(39, 71)",1,0,1,1
"(40, 71)",0,0,1,1
"(41, 71)",1,0,1,0
"(42, 71)",1,0,0,1
"(43, 71)",0,1,1,1
"(44, 71)",1,1,1,0
"(45, 71)",0,1,0,1
"(46, 71)",1,0,1,0
"(47, 71)",1,1,0,0
"(48, 71)",1,1,0,1
"(49, 71)",0,1,1,0
"(50, 71)",1,1,0,1
"(51, 71)",1,1,1,0
"(52, 71)",1,1,0,0
"(53, 71)",1,1,0,0
"(54, 71)",0,1,0,1
"(55, 71)",1,1,1,0
"(56, 71)",1,1,0,1
"(57, 71)",1,0,1,1
"(58, 71)",0,0,1,1
"(59, 71)",1,0,1,1
"(60, 71)",0,1,1,1
"(61, 71)",1,0,1,0
"(62, 71)",1,0,0,1
"(63, 71)",0,1,1,1
"(64, 71)",1,1,1,0
"(65, 71)",1,1,0,1
"(66, 71)",0,0,1,1
"(67, 71)",1,1,1,1
"(68, 71)",1,0,1,1
"(69, 71)",1,0,1,1
"(70, 71)",0,1,1,0
"(71, 71)",1,1,0,1
"(72, 71)",1,1,1,0
"(73, 71)",1,1,0,1
"(74, 71)",0,0,1,1
"(75, 71)",0,0,1,1
"(76, 71)",1,1,1,1
"(77, 71)",0,0,1,1
"(78, 71)",1,1,1,1
"(79, 71)",0,1,1,1
"(80, 71)",1,1,1,1
"(81, 71)",0,1,1,1
"(82, 71)",0,1,1,1
"(83, 71)",1,0,1,1
"(84, 71)",1,1,1,1
"(85, 71)",1,1,1,0
"(86, 71)",1,1,0,1
"(87, 71)",0,0,1,1
"(88, 71)",1,0,1,1
"(89, 71)",0,1,1,0
"(90, 71)",0,1,0,1
"(91, 71)",1,1,1,1
"(92, 71)",0,1,1,1
"(93, 71)",1,1,1,0
"(94, 71)",1,1,0,0
"(95, 71)",1,0,0,1
"(96, 71)",0,1,1,1
"(97, 71)",1,0,1,0
"(98, 71)",0,1,0,1
"(99, 71)",1,0,1,1
"(100, 71)",1,1,1,0
"(101, 71)",0,1,0,1
"(102, 71)",1,0,1,0
"(103, 71)",1,1,0,0
"(104, 71)",0,1,0,1
"(105, 71)",1,1,1,0
"(106, 71)",1,1,0,0
"(107, 71)",0,1,0,1
"(108, 71)",1,0,1,1
"(109, 71)",1,1,1,0
"(110, 71)",1,1,0,1
"(111, 71)",0,0,1,1
"(112, 71)",1,1,1,1
"(113, 71)",1,0,1,1
"(114, 71)",0,1,1,1
"(115, 71)",1,0,1,1
"(116, 71)",1,1,1,0
"(117, 71)",1,1,0,0
"(118, 71)",0,1,0,0
"(119, 71)",1,1,0,0
"(120, 71)",1,0,0,0
"(121, 71)",1,1,0,1
"(122, 71)",0,0,1,1
"(123, 71)",0,1,1,1
"(124, 71)",1,1,1,1
"(125, 71)",1,1,1,1
"(126, 71)",0,0,1,1
"(127, 71)",1,1,1,1
"(128, 71)",0,0,1,1
"(129, 71)",1,0,1,1
"(130, 71)",1,1,1,0
"(131, 71)",1,0,0,1
"(132, 71)",0,0,1,1
"(133, 71)",0,1,1,1
"(134, 71)",1,1,1,1
"(135, 71)",0,1,1,1
"(136, 71)",1,0,1,1
"(137, 71)",1,1,1,1
"(138, 71)",0,1,1,0
"(139, 71)",0,1,0,1
"(140, 71)",1,0,1,1
"(141, 71)",0,1,1,1
"(142, 71)",1,0,1,0
"(143, 71)",1,1,0,1
"(144, 71)",1,0,1,1
"(145, 71)",1,1,1,0
"(146, 71)",0,1,0,0
"(147, 71)",1,1,0,0
"(148, 71)",1,1,0,0
"(149, 71)",1,1,0,1
"(150, 71)",1,0,1,1
"(151, 71)",0,1,1,1
"(152, 71)",1,1,1,0
"(153, 71)",0,1,0,0
"(154, 71)",1,0,0,1
"(155, 71)",0,1,1,1
"(156, 71)",1,0,1,1
"(157, 71)",0,1,1,1
"(158, 71)",0,0,1,1
"(159, 71)",1,1,1,0
"(160, 71)",1,1,0,1
"(161, 71)",1,0,1,1
"(162, 71)",0,0,1,1
"(163, 71)",0,1,1,1
"(164, 71)",0,0,1,1
"(165, 71)",1,0,1,1
"(166, 71)",0,1,1,1
"(167, 71)",1,0,1,0
"(168, 71)",0,1,0,1
"(169, 71)",1,0,1,1
"(170, 71)",0,1,1,1
"(171, 71)",0,0,1,1
"(172, 71)",1,0,1,1
"(173, 71)",1,1,1,0
"(174, 71)",0,1,0,0
"(175, 71)",1,1,0,1
"(176, 71)",1,1,1,1
"(177, 71)",1,0,1,0
"(178, 71)",1,1,0,0
"(179, 71)",1,1,0,0
"(180, 71)",0,1,0,1
"(181, 71)",0,0,1,1
"(182, 71)",1,1,1,0
"(183, 71)",1,0,0,1
"(184, 71)",0,1,1,1
"(185, 71)",1,0,1,1
"(186, 71)",0,1,1,1
"(187, 71)",1,1,1,1
"(188, 71)",0,0,1,1
"(189, 71)",1,0,1,1
"(190, 71)",0,1,1,1
"(191, 71)",0,1,1,1
"(192, 71)",1,0,1,1
"(193, 71)",0,1,1,1
"(194, 71)",1,1,1,0
"(195, 71)",1,1,0,0
"(196, 71)",0,1,0,1
"(197, 71)",1,1,1,0
"(198, 71)",0,0,0,1
"(199, 71)",1,1,1,1
"(200, 71)",0,1,1,1
"(201, 71)",1,0,1,0
"(202, 71)",0,1,0,1
"(203, 71)",0,0,1,1
"(204, 71)",1,1,1,0
"(205, 71)",1,1,0,0
"(206, 71)",1,1,0,1
"(207, 71)",0,1,1,1
"(208, 71)",1,0,1,1
"(209, 71)",1,1,1,1
"(210, 71)",1,1,1,0
"(211, 71)",1,1,0,0
"(212, 71)",1,0,0,1
"(213, 71)",1,1,1,0
"(214, 71)",0,1,0,1
"(215, 71)",0,0,1,1
"(216, 71)",1,0,1,1
"(217, 71)",1,1,1,0
"(218, 71)",1,1,0,1
"(219, 71)",0,1,1,1
"(220, 71)",0,0,1,1
"(221, 71)",1,1,1,1
"(222, 71)",1,1,1,0
"(223, 71)",1,1,0,0
"(224, 71)",1,0,0,1
"(225, 71)",0,1,1,1
"(226, 71)",1,1,1,0
"(227, 71)",0,1,0,1
"(228, 71)",1,1,1,0
"(229, 71)",1,1,0,1
"(230, 71)",1,0,1,1
"(231, 71)",1,1,1,1
"(232, 71)",1,1,1,1
"(233, 71)",0,0,1,1
"(234, 71)",1,1,1,0
"(235, 71)",1,1,0,0
"(236, 71)",1,1,0,1
"(237, 71)",1,1,1,0
"(238, 71)",0,1,0,1
"(239, 71)",1,0,1,0
"(240, 71)",1,0,0,1
"(241, 71)",1,1,1,0
"(242, 71)",1,1,0,0
"(243, 71)",1,0,0,1
"(244, 71)",1,0,1,0
"(245, 71)",1,1,0,1
"(246, 71)",1,0,1,1
"(247, 71)",1,1,1,1
"(248, 71)",1,1,1,1
"(249, 71)",0,0,1,1
"(250, 71)",1,1,1,0
"(1, 72)",1,1,0,1
"(2, 72)",0,0,1,1
"(3, 72)",1,1,1,1
"(4, 72)",0,1,1,0
"(5, 72)",1,1,0,0
"(6, 72)",1,1,0,1
"(7, 72)",0,1,1,1
"(8, 72)",0,1,1,0
